product_id,inventory_date,month,year,quarter,day_of_week,store_id,category,region,units_sold,inventory_level,units_ordered,stock_after_sales,order_fulfillment_gap,is_stockout,inventory_health,supplier_name,supplier_lead_time,defect_rate,defect_risk_level,shipping_cost,transport_mode,production_volume,manufacturing_cost,is_defective,stock_health
P0014,2022-01-07,1,2022,1,6,S002,Electronics,East,152,357,76,205,-76,0,High,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-07,1,2022,1,6,S002,Electronics,South,39,288,174,249,135,0,Medium,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-07,1,2022,1,6,S002,Furniture,South,211,212,128,1,-83,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-07,1,2022,1,6,S002,Electronics,South,100,103,157,3,57,0,Low,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-07,1,2022,1,6,S002,Furniture,East,73,222,160,149,87,0,Medium,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-07,1,2022,1,6,S002,Groceries,North,122,144,148,22,26,0,Low,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-07,1,2022,1,6,S002,Groceries,West,86,90,103,4,17,0,Low,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-07,1,2022,1,6,S003,Clothing,North,39,388,187,349,148,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-07,1,2022,1,6,S003,Furniture,West,145,427,148,282,3,0,High,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-07,1,2022,1,6,S003,Clothing,South,4,92,87,88,83,0,Low,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-07,1,2022,1,6,S003,Furniture,North,8,121,198,113,190,0,Low,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-07,1,2022,1,6,S003,Toys,South,298,340,113,42,-185,0,High,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-07,1,2022,1,6,S003,Electronics,East,175,187,161,12,-14,0,Medium,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-07,1,2022,1,6,S003,Groceries,South,177,177,169,0,-8,0,Medium,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-07,1,2022,1,6,S003,Electronics,South,154,172,176,18,22,0,Medium,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-07,1,2022,1,6,S003,Furniture,East,24,113,72,89,48,0,Low,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-07,1,2022,1,6,S003,Furniture,North,63,74,35,11,-28,0,Low,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-07,1,2022,1,6,S003,Electronics,West,29,391,37,362,8,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-07,1,2022,1,6,S003,Clothing,South,52,158,197,106,145,0,Medium,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-07,1,2022,1,6,S003,Groceries,South,59,244,158,185,99,0,Medium,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-07,1,2022,1,6,S003,Groceries,East,48,135,72,87,24,0,Low,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-07,1,2022,1,6,S003,Toys,West,71,270,71,199,0,0,Medium,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-07,1,2022,1,6,S003,Electronics,East,86,240,189,154,103,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-07,1,2022,1,6,S003,Clothing,North,12,437,109,425,97,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-07,1,2022,1,6,S003,Electronics,East,336,394,35,58,-301,0,High,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-07,1,2022,1,6,S003,Furniture,South,35,317,154,282,119,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-07,1,2022,1,6,S003,Toys,South,20,268,98,248,78,0,Medium,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-07,1,2022,1,6,S004,Toys,West,13,164,190,151,177,0,Medium,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-07,1,2022,1,6,S004,Toys,North,46,61,172,15,126,0,Low,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-07,1,2022,1,6,S004,Electronics,North,49,81,166,32,117,0,Low,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-07,1,2022,1,6,S004,Groceries,East,92,146,157,54,65,0,Low,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-07,1,2022,1,6,S004,Clothing,North,108,117,107,9,-1,0,Low,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-07,1,2022,1,6,S004,Groceries,East,343,453,61,110,-282,0,High,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-07,1,2022,1,6,S004,Groceries,North,83,182,194,99,111,0,Medium,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-07,1,2022,1,6,S004,Toys,East,72,231,186,159,114,0,Medium,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-07,1,2022,1,6,S004,Clothing,South,186,442,97,256,-89,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-07,1,2022,1,6,S004,Groceries,South,50,126,87,76,37,0,Low,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-07,1,2022,1,6,S004,Clothing,North,80,88,106,8,26,0,Low,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-07,1,2022,1,6,S004,Clothing,West,36,113,133,77,97,0,Low,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-07,1,2022,1,6,S004,Groceries,North,188,371,58,183,-130,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-07,1,2022,1,6,S004,Toys,South,227,242,75,15,-152,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-07,1,2022,1,6,S004,Groceries,South,174,495,58,321,-116,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-07,1,2022,1,6,S004,Furniture,North,139,323,173,184,34,0,High,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-07,1,2022,1,6,S004,Furniture,South,4,53,84,49,80,0,Low,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-07,1,2022,1,6,S004,Furniture,North,70,94,132,24,62,0,Low,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-07,1,2022,1,6,S004,Groceries,North,12,183,112,171,100,0,Medium,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-07,1,2022,1,6,S004,Toys,North,162,296,123,134,-39,0,Medium,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-07,1,2022,1,6,S005,Groceries,East,97,227,77,130,-20,0,Medium,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-07,1,2022,1,6,S005,Electronics,West,297,406,38,109,-259,0,High,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-07,1,2022,1,6,S005,Furniture,South,197,342,26,145,-171,0,High,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-07,1,2022,1,6,S005,Clothing,West,32,125,149,93,117,0,Low,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-07,1,2022,1,6,S005,Toys,South,131,140,130,9,-1,0,Low,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-07,1,2022,1,6,S005,Electronics,East,284,370,135,86,-149,0,High,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-07,1,2022,1,6,S005,Toys,North,246,441,68,195,-178,0,High,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-07,1,2022,1,6,S005,Clothing,North,139,498,125,359,-14,0,High,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-07,1,2022,1,6,S005,Furniture,West,182,213,122,31,-60,0,Medium,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-07,1,2022,1,6,S005,Furniture,South,164,260,151,96,-13,0,Medium,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-07,1,2022,1,6,S005,Furniture,South,438,453,31,15,-407,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-07,1,2022,1,6,S005,Groceries,South,59,454,35,395,-24,0,High,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-07,1,2022,1,6,S005,Toys,North,88,129,177,41,89,0,Low,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-07,1,2022,1,6,S005,Electronics,West,211,272,134,61,-77,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-07,1,2022,1,6,S005,Electronics,East,161,206,141,45,-20,0,Medium,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-07,1,2022,1,6,S005,Furniture,North,111,170,168,59,57,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-07,1,2022,1,6,S005,Groceries,East,186,453,65,267,-121,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-07,1,2022,1,6,S005,Clothing,East,30,159,41,129,11,0,Medium,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-07,1,2022,1,6,S005,Furniture,East,33,60,155,27,122,0,Low,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-07,1,2022,1,6,S005,Groceries,West,126,248,28,122,-98,0,Medium,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-08,1,2022,1,7,S001,Furniture,East,2,231,119,229,117,0,Medium,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-08,1,2022,1,7,S001,Groceries,South,33,55,34,22,1,0,Low,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-08,1,2022,1,7,S001,Electronics,East,123,338,90,215,-33,0,High,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-08,1,2022,1,7,S001,Toys,North,79,420,141,341,62,0,High,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-08,1,2022,1,7,S001,Groceries,West,217,355,177,138,-40,0,High,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-08,1,2022,1,7,S001,Electronics,East,14,104,26,90,12,0,Low,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-08,1,2022,1,7,S001,Furniture,North,172,264,145,92,-27,0,Medium,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-08,1,2022,1,7,S001,Toys,North,58,215,97,157,39,0,Medium,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-08,1,2022,1,7,S001,Electronics,South,162,375,64,213,-98,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-08,1,2022,1,7,S001,Furniture,North,186,253,45,67,-141,0,Medium,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-08,1,2022,1,7,S001,Furniture,South,106,357,117,251,11,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-08,1,2022,1,7,S001,Furniture,North,229,264,71,35,-158,0,Medium,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-08,1,2022,1,7,S001,Electronics,South,261,332,66,71,-195,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-08,1,2022,1,7,S001,Furniture,South,142,290,158,148,16,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-08,1,2022,1,7,S001,Groceries,South,255,368,66,113,-189,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-08,1,2022,1,7,S001,Electronics,South,42,361,99,319,57,0,High,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-08,1,2022,1,7,S001,Clothing,North,248,467,106,219,-142,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-08,1,2022,1,7,S001,Furniture,West,58,296,71,238,13,0,Medium,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-08,1,2022,1,7,S001,Furniture,South,127,440,69,313,-58,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-08,1,2022,1,7,S001,Groceries,South,151,348,126,197,-25,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-08,1,2022,1,7,S002,Groceries,North,341,349,198,8,-143,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-08,1,2022,1,7,S002,Toys,North,134,384,71,250,-63,0,High,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-08,1,2022,1,7,S002,Electronics,West,64,369,132,305,68,0,High,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-08,1,2022,1,7,S002,Groceries,East,298,414,93,116,-205,0,High,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-08,1,2022,1,7,S002,Toys,South,107,314,130,207,23,0,High,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-08,1,2022,1,7,S002,Groceries,South,233,300,149,67,-84,0,High,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-08,1,2022,1,7,S002,Furniture,South,18,208,172,190,154,0,Medium,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-08,1,2022,1,7,S002,Electronics,South,278,405,65,127,-213,0,High,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-08,1,2022,1,7,S002,Groceries,West,241,371,113,130,-128,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-08,1,2022,1,7,S002,Toys,West,23,57,71,34,48,0,Low,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-08,1,2022,1,7,S002,Electronics,South,7,64,79,57,72,0,Low,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-08,1,2022,1,7,S002,Clothing,North,13,294,186,281,173,0,Medium,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-08,1,2022,1,7,S002,Furniture,North,91,348,70,257,-21,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-08,1,2022,1,7,S002,Clothing,South,25,210,85,185,60,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-08,1,2022,1,7,S002,Toys,West,117,339,147,222,30,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-08,1,2022,1,7,S002,Clothing,South,34,125,24,91,-10,0,Low,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-08,1,2022,1,7,S002,Groceries,West,153,160,56,7,-97,0,Medium,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-08,1,2022,1,7,S002,Clothing,South,351,471,36,120,-315,0,High,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-08,1,2022,1,7,S002,Toys,West,285,411,72,126,-213,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-08,1,2022,1,7,S002,Toys,East,188,314,67,126,-121,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-08,1,2022,1,7,S003,Clothing,South,264,370,56,106,-208,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-08,1,2022,1,7,S003,Furniture,East,50,327,31,277,-19,0,High,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-08,1,2022,1,7,S003,Electronics,North,12,216,44,204,32,0,Medium,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-08,1,2022,1,7,S003,Clothing,East,250,435,26,185,-224,0,High,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-08,1,2022,1,7,S003,Furniture,South,271,477,67,206,-204,0,High,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-08,1,2022,1,7,S003,Clothing,East,189,363,163,174,-26,0,High,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-08,1,2022,1,7,S003,Groceries,West,324,418,30,94,-294,0,High,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-08,1,2022,1,7,S003,Clothing,East,454,496,56,42,-398,0,High,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-08,1,2022,1,7,S003,Electronics,West,104,176,21,72,-83,0,Medium,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-08,1,2022,1,7,S003,Groceries,East,6,84,63,78,57,0,Low,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-08,1,2022,1,7,S003,Furniture,East,480,482,68,2,-412,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-08,1,2022,1,7,S003,Furniture,West,3,55,46,52,43,0,Low,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-08,1,2022,1,7,S003,Groceries,South,11,303,29,292,18,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-08,1,2022,1,7,S003,Furniture,West,60,364,28,304,-32,0,High,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-08,1,2022,1,7,S003,Electronics,South,47,233,145,186,98,0,Medium,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-08,1,2022,1,7,S003,Clothing,East,36,81,69,45,33,0,Low,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-08,1,2022,1,7,S003,Electronics,North,85,93,46,8,-39,0,Low,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-08,1,2022,1,7,S003,Toys,South,61,117,159,56,98,0,Low,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-08,1,2022,1,7,S003,Toys,South,66,109,132,43,66,0,Low,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-08,1,2022,1,7,S003,Electronics,South,119,156,47,37,-72,0,Medium,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-08,1,2022,1,7,S004,Clothing,East,23,62,131,39,108,0,Low,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-08,1,2022,1,7,S004,Toys,South,25,74,48,49,23,0,Low,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-08,1,2022,1,7,S004,Groceries,North,214,280,21,66,-193,0,Medium,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-08,1,2022,1,7,S004,Furniture,West,450,470,191,20,-259,0,High,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-08,1,2022,1,7,S004,Groceries,South,148,183,90,35,-58,0,Medium,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-08,1,2022,1,7,S004,Furniture,North,69,109,58,40,-11,0,Low,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-08,1,2022,1,7,S004,Electronics,North,97,152,105,55,8,0,Medium,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-08,1,2022,1,7,S004,Groceries,North,161,203,51,42,-110,0,Medium,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-08,1,2022,1,7,S004,Clothing,North,97,102,177,5,80,0,Low,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-08,1,2022,1,7,S004,Electronics,North,170,393,187,223,17,0,High,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-08,1,2022,1,7,S004,Toys,West,132,317,48,185,-84,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-08,1,2022,1,7,S004,Furniture,East,145,163,194,18,49,0,Medium,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-08,1,2022,1,7,S004,Electronics,West,331,386,162,55,-169,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-08,1,2022,1,7,S004,Furniture,East,256,311,168,55,-88,0,High,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-08,1,2022,1,7,S004,Electronics,North,135,338,145,203,10,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-08,1,2022,1,7,S004,Electronics,North,163,329,56,166,-107,0,High,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-08,1,2022,1,7,S004,Toys,South,105,111,85,6,-20,0,Low,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-08,1,2022,1,7,S004,Toys,West,39,190,37,151,-2,0,Medium,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-08,1,2022,1,7,S004,Groceries,East,41,353,174,312,133,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-08,1,2022,1,7,S004,Groceries,West,59,176,21,117,-38,0,Medium,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-08,1,2022,1,7,S005,Toys,North,53,107,189,54,136,0,Low,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-08,1,2022,1,7,S005,Clothing,West,149,196,35,47,-114,0,Medium,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-08,1,2022,1,7,S005,Toys,East,208,341,23,133,-185,0,High,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-08,1,2022,1,7,S005,Electronics,South,61,401,25,340,-36,0,High,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-08,1,2022,1,7,S005,Groceries,East,211,459,35,248,-176,0,High,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-08,1,2022,1,7,S005,Furniture,North,223,323,111,100,-112,0,High,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-08,1,2022,1,7,S005,Toys,South,93,112,177,19,84,0,Low,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-08,1,2022,1,7,S005,Groceries,West,150,297,96,147,-54,0,Medium,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-08,1,2022,1,7,S005,Toys,East,147,489,81,342,-66,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-08,1,2022,1,7,S005,Clothing,East,209,254,57,45,-152,0,Medium,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-08,1,2022,1,7,S005,Groceries,North,40,137,159,97,119,0,Low,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-08,1,2022,1,7,S005,Toys,West,8,314,78,306,70,0,High,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-08,1,2022,1,7,S005,Groceries,West,241,365,86,124,-155,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-08,1,2022,1,7,S005,Groceries,West,8,177,37,169,29,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-08,1,2022,1,7,S005,Groceries,South,230,307,20,77,-210,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-08,1,2022,1,7,S005,Clothing,South,89,101,162,12,73,0,Low,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-08,1,2022,1,7,S005,Clothing,East,116,377,49,261,-67,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-08,1,2022,1,7,S005,Furniture,East,125,448,199,323,74,0,High,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-08,1,2022,1,7,S005,Furniture,South,83,135,195,52,112,0,Low,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-08,1,2022,1,7,S005,Groceries,West,96,383,44,287,-52,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-09,1,2022,1,1,S001,Electronics,South,350,373,178,23,-172,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-09,1,2022,1,1,S001,Clothing,North,9,142,67,133,58,0,Low,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-09,1,2022,1,1,S001,Toys,East,153,153,107,0,-46,0,Medium,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-09,1,2022,1,1,S001,Groceries,West,5,410,188,405,183,0,High,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-09,1,2022,1,1,S001,Toys,North,343,471,32,128,-311,0,High,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-09,1,2022,1,1,S001,Groceries,North,45,199,174,154,129,0,Medium,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-09,1,2022,1,1,S001,Electronics,South,81,81,177,0,96,0,Low,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-09,1,2022,1,1,S001,Clothing,East,194,247,80,53,-114,0,Medium,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-09,1,2022,1,1,S001,Clothing,West,169,285,46,116,-123,0,Medium,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-09,1,2022,1,1,S001,Toys,South,40,97,148,57,108,0,Low,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-09,1,2022,1,1,S001,Groceries,North,106,361,28,255,-78,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-09,1,2022,1,1,S001,Electronics,South,50,94,101,44,51,0,Low,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-09,1,2022,1,1,S001,Toys,North,85,219,142,134,57,0,Medium,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-09,1,2022,1,1,S001,Electronics,East,51,194,63,143,12,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-09,1,2022,1,1,S001,Toys,East,342,424,108,82,-234,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-09,1,2022,1,1,S001,Electronics,East,98,458,52,360,-46,0,High,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-09,1,2022,1,1,S001,Electronics,North,418,487,98,69,-320,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-09,1,2022,1,1,S001,Clothing,North,316,363,107,47,-209,0,High,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-09,1,2022,1,1,S001,Groceries,West,284,317,78,33,-206,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-09,1,2022,1,1,S001,Toys,North,55,351,33,296,-22,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-09,1,2022,1,1,S002,Groceries,South,155,361,102,206,-53,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-09,1,2022,1,1,S002,Toys,North,29,93,101,64,72,0,Low,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-09,1,2022,1,1,S002,Electronics,North,50,204,179,154,129,0,Medium,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-09,1,2022,1,1,S002,Electronics,East,137,240,177,103,40,0,Medium,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-09,1,2022,1,1,S002,Toys,South,242,478,102,236,-140,0,High,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-09,1,2022,1,1,S002,Groceries,South,71,170,151,99,80,0,Medium,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-09,1,2022,1,1,S002,Clothing,East,237,332,66,95,-171,0,High,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-09,1,2022,1,1,S002,Electronics,West,45,116,152,71,107,0,Low,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-09,1,2022,1,1,S002,Electronics,North,252,306,166,54,-86,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-09,1,2022,1,1,S002,Electronics,South,222,376,59,154,-163,0,High,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-09,1,2022,1,1,S002,Clothing,East,334,450,155,116,-179,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-09,1,2022,1,1,S002,Electronics,South,45,201,141,156,96,0,Medium,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-09,1,2022,1,1,S002,Furniture,West,270,344,81,74,-189,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-09,1,2022,1,1,S002,Toys,North,87,330,101,243,14,0,High,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-09,1,2022,1,1,S002,Electronics,West,270,443,162,173,-108,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-09,1,2022,1,1,S002,Furniture,North,178,219,114,41,-64,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-09,1,2022,1,1,S002,Electronics,South,50,100,99,50,49,0,Low,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-09,1,2022,1,1,S002,Furniture,West,95,96,63,1,-32,0,Low,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-09,1,2022,1,1,S002,Clothing,West,45,491,68,446,23,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-09,1,2022,1,1,S002,Clothing,East,391,421,48,30,-343,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-09,1,2022,1,1,S003,Clothing,East,112,139,66,27,-46,0,Low,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-09,1,2022,1,1,S003,Groceries,North,337,363,95,26,-242,0,High,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-09,1,2022,1,1,S003,Groceries,East,98,159,47,61,-51,0,Medium,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-09,1,2022,1,1,S003,Electronics,East,34,252,150,218,116,0,Medium,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-09,1,2022,1,1,S003,Furniture,West,4,418,143,414,139,0,High,null,null,null,null,null,null,null,null,null,null
